"","Sample2_1","Sample3_1","Sample4_1","DI_1","Sample2_2","Sample3_2","Sample5_2","Sample7_2","DI_2","Sample2_4","Sample3_3","Sample4_3","Sample4_4","Sample5_3","Sample9_3","DI_3"
"M722T514_1_NEG",6.76327589969706,6.82032068644697,6.82988816793346,6.60522596053595,6.660175216715,6.66407280530864,6.72063778293409,6.722492715266,6.63007909637272,6.69661827920828,6.71294165683145,6.65914863685902,6.65481908505209,6.74087531238929,6.76942662562456,6.58933272129777
"M722T514_2_NEG",6.48253708775428,6.6055614497485,6.54340713027865,6.23588657106387,6.21700144817629,6.24688168164593,6.29175600171896,6.2515016751953,6.25738574452017,6.25508567773352,6.25667703121299,6.28207903986322,6.26698320564339,6.29415430618312,6.31055109579208,6.15068857651639
"M722T389_NEG",5.82261211775688,5.90749258902191,6.09638446673096,6.1301127032105,5.84391188276897,5.97538371830729,6.11092550160673,5.86375602149305,6.28484779827773,5.92002578605072,6.03588480477627,5.99563697433551,6.2492933643058,5.85656765674578,5.98759842491203,6.29663587499865
"M723T221_NEG",6.45238832411643,5.80484477033256,5.84838093709294,5.91958348505604,6.36365473344857,5.9913938906018,6.28724863071833,5.78274695729931,6.76117697147764,6.11691460275831,5.81081822387177,6.30082204440487,5.98753883413755,6.25044280034771,6.70993436674439,6.18927612501727
"M724T166_NEG",6.52267933022009,6.39839549693166,6.60903428796249,7.02895959686425,7.36229582006483,7.70443365752786,7.61283527016997,7.19550265003252,7.73112309263426,7.32047418365373,7.3146084349805,7.63002985367037,7.23544012749541,7.70722418933253,7.56040838026296,6.6937302679436
"M725T166_NEG",6.38121077736841,7.05015325453614,6.3912890122201,6.84913721139471,7.00680107530919,7.2989957369846,7.48161186856236,6.97090690575818,7.50186955472232,7.09294872683661,7.06600769733019,7.43956826192194,7.02713792196913,7.51443130920836,7.33332652630076,6.36016869707357
"M725T458_NEG",7.70023777708107,8.15772545849802,8.24757234819915,8.45140022485055,7.81752091696925,8.00323396608507,8.65875800338353,8.64690075103984,8.71909881360209,7.94400856199172,8.45439391665225,7.89050503091424,8.74511275844925,8.0378296743173,8.31286217941544,8.50124928442964
"M725T146_NEG",6.74082194825977,6.6166253960841,6.82990481808436,6.9401360159561,6.77610389934224,6.73913254861659,6.61719156397997,6.4540175349258,6.04103842254241,6.62473815749027,6.69102398820598,6.52727411651874,6.74638360838902,6.22032876232605,6.38268232324236,7.02984922716644
"M725T65_NEG",6.8690286194878,7.0127757392526,6.48098632737888,7.3346090428349,6.9302280051554,6.74138964154073,6.87185593082507,6.84814501056124,6.78974717200075,6.51330508432928,6.97390142107986,6.70818604362393,6.52633624069196,6.78622115574458,6.80580873582303,7.45191678359593
"M726T458_NEG",7.1553502264795,7.61728292169424,7.70526282031213,7.88985573666245,7.2710760714691,7.46573288937491,8.09068442623393,8.09084455797528,8.16044011056197,7.40114104504991,7.90563397816679,7.35598842463338,8.18769655943346,7.47241943909375,7.74737848517999,7.94033361353275
"M726T146_NEG",6.19311355312761,6.02008266023091,6.3302980569721,6.47998959415338,6.18932903028479,6.16905972702286,6.14577419375724,5.88143297421084,6.15418246883745,6.09176498663602,6.24764772054861,5.93477052288775,6.22029284308816,5.88715741681724,5.60027475490336,6.41782223622198
"M727T459_NEG",6.64708493007251,7.07979364935056,7.15843761826997,7.34567597670012,6.67444430240944,6.87349732881685,7.54915245155577,7.54405849780978,7.60539838003182,6.87967027700651,7.37341602490336,6.78559365969074,7.66612435204154,6.93228363810379,7.23778485524695,7.40636375633538
"M727T187_NEG",7.29458244992849,7.84851342008829,7.51193878720759,7.79728635697335,7.30615873940294,6.74760420509144,7.68250406254713,6.27855980589152,7.77148604132829,7.47734923968479,7.41396560766958,7.37646671124562,7.55426754875972,6.93676113266698,7.07053357029148,7.79620723912463
"M727T397_NEG",6.4731356881092,6.75505718296394,6.44679436977057,7.6918744373392,6.98159822221528,6.86345161234938,7.30806521380891,6.98811789084868,7.47508222531548,6.6966671683798,6.9095127867968,6.9180626208737,7.37056629766869,6.81653612383084,7.32871101802466,7.80295414121372
"M728T514_NEG",6.34736462355283,6.47089834524513,6.49800715532973,6.20912811029628,6.26834975248512,6.21424448107412,6.29554771084778,6.26411464306649,6.2887991208425,6.27362226381977,6.30939334593098,6.27738534357929,6.24965587265818,6.34971593014353,6.34186433244783,6.14590245163334
"M728T458_NEG",6.27935978586988,6.67764563098053,6.6565502481073,6.64458176658323,5.81474230600301,6.47455785267049,7.06826948690308,7.16272059888569,7.1825265380072,6.24509094397488,6.73531764757015,6.24257034861074,7.1890943223824,6.3129158467214,6.59085000949377,6.77199424164331
"M728T187_NEG",6.79720755354559,7.38634222850718,7.08000283434885,7.36286206224102,6.86803076388135,6.22990679692206,7.23902683915788,7.01055392778037,7.34706081233113,7.03179502362045,6.96302246826045,6.93478002662967,7.13866884129946,6.42542168396365,6.67321660437749,7.3538702529786
"M729T458_NEG",6.06884275219231,6.10829117234313,5.94786026868424,6.00891730242358,5.89070092781792,5.80533898540166,6.51429126189992,6.56344796739617,6.51917334335093,5.43022374305529,6.13274121290841,5.91980778991806,6.62153736576348,5.46084481191885,5.77115521320704,6.0893303161828
"M729T390_NEG",7.44968881383759,7.77407729525964,7.81495587472401,8.00668351082528,7.42658612410333,7.58203401900386,7.96821237990276,7.91461687822736,8.09905342057533,7.64003510913766,7.91185088725531,7.70372438867467,8.0951205529709,7.5951938819862,7.7902927730917,8.09525743183921
"M729T187_NEG",6.57031920122694,7.16731339089657,6.80377186880922,7.10910916687078,6.64205801322084,5.79975146324122,6.98044739884568,6.7884260880825,7.08356325260092,6.72828417587895,6.66763907904065,6.63725756582971,6.87184003211461,6.11458119140342,6.2837265415389,7.1064867565929
"M730T390_NEG",6.92910891409571,7.23027406285042,7.23691379825268,7.49519171715274,6.87268553560516,7.10306298360958,7.46185704900992,7.41642691308818,7.59811765468004,7.14218091257062,7.38155681136387,7.15870902184751,7.58243363485975,7.081863545118,7.25893147962651,7.56849117321764
"M730T187_NEG",5.90396270591836,6.57572249945359,6.18461962102435,6.43533306141731,5.86268899318629,6.1350945501652,6.37616690840057,6.06304189518945,6.51192026509609,6.07668588638646,6.0899680993122,6.08930630588532,6.2970073282383,6.14748241812086,6.31154654122475,6.53568439180513
"M731T123_NEG",5.95268940826215,6.61540851110022,6.48133431621098,6.48946727338669,6.05526400751959,6.2610100431983,6.63329287926918,6.39190813631202,6.24365067993853,5.96947115359467,6.36639982170703,5.72779898602862,6.46197831222521,5.93876725274786,5.8718675967031,6.39263959930543
"M731T390_NEG",6.4904691813311,6.69240985336636,6.75016979625396,6.94060324399663,6.36891401607707,6.53476227197836,6.86517407383078,6.87253565887988,7.05245315550005,6.57637519989664,6.8553253455222,6.61269164461805,7.02303332903392,6.50130961280738,6.72614288424326,7.05353242545873
"M732T97_NEG",6.08961193386424,7.55073548444417,7.24031631612641,7.44834841624997,5.85721359667859,7.07566648715509,6.78347521009385,7.60545692206175,7.87446646506962,6.42638360748438,7.56290862791221,7.23136876394384,6.81154722852558,7.46562710707847,7.81659244728168,7.56928794897459
"M733T97_NEG",6.54881566652521,7.00779632106194,6.74268796699826,7.03908699833129,6.56586946385267,6.49474361202444,6.26081187267906,7.17911157409123,7.438148786286,5.86062007755164,7.18920817806835,6.79330755802898,6.35880415230155,7.06239721537591,7.40396978710753,7.12152421720762
"M734T97_NEG",6.42965050900793,6.54971951183011,6.46212574589263,6.55423460583924,6.36285712911729,6.60574599010607,6.6358026245153,6.72228738154418,7.03603650815195,6.58213155776684,6.6931750242721,6.44954465223876,6.65933636990782,6.56974556375098,6.97600373922335,6.71883238122574
"M737T523_NEG",8.18780482501406,8.21484279222094,8.18889739594283,8.3731290343788,8.19047839827128,8.15062560734752,8.3349548920946,8.34611533643444,8.24916152666579,8.18325899480917,8.32163197826795,8.12848320142483,8.28746682386809,8.23788528872315,8.29212749059987,8.45952394417706
"M738T165_NEG",6.32554485210065,6.26477097131308,6.48900430481255,6.99952410369353,7.00738864438624,7.23625285643974,7.20029445944417,6.81657744590525,7.23168730256425,6.89551230897357,6.93961474143959,7.23698936975887,6.96077902791311,7.32964026181867,7.17088757030813,6.58091264076059
"M738T523_1_NEG",7.95733913436147,7.98172207147952,7.92560144825385,8.14996135494753,7.97744252564032,7.94132657088245,8.11112893874781,8.12186230561387,8.02775916914065,7.98093275469537,8.11418179176356,7.92360734603983,8.06683951636744,8.02897267363854,8.06497167315113,8.23643365705629
"M738T523_2_NEG",7.6227857310532,7.66813540007439,7.61958278002423,7.82002899842976,7.63287002933704,7.60502440200094,7.77583355816052,7.77232526246764,7.68485195946573,7.59561796113058,7.77319161799738,7.56814009412536,7.70616237460666,7.6574594721363,7.7181254865304,7.90158955901705
"M739T68_NEG",7.40654497057907,7.12461014171557,7.40120722356543,7.55780782613961,7.41117599118053,7.33430563629961,7.10524385125135,7.17464277565875,7.11992458278915,7.57801548294599,7.37647599613553,7.32648088010997,7.16583789173444,7.54517947812562,7.20623558503591,7.5173157154041
"M739T165_NEG",6.34754216677752,6.22967251161737,5.87367182545411,6.22731445575894,6.0608520127999,6.53863450282495,6.58962411496989,6.16372921055877,6.78106996435112,6.45866178390159,6.57673470478171,6.83731381405546,6.5104925073288,6.90900720512026,6.78921743179585,5.95919773077426
"M739T523_NEG",7.11726290990704,7.15802026895782,7.16165503557916,7.34975352744473,7.17558741311249,7.14594561845759,7.32770630243127,7.35292835252754,7.22990620059814,7.19370086132354,7.29255393149234,7.11561484329241,7.26870295136792,7.20025215414449,7.24796514720888,7.4108922103941
"M739T524_NEG",6.53988388150503,6.54630349812293,6.54099516760387,6.83653349136361,6.61621256143595,6.50432212921464,6.72674773299138,6.75674021338245,6.59451055550701,6.60818838260203,6.68871003535801,6.50953125047463,6.62252699304313,6.60825978626083,6.63160616787146,6.88710719974809
"M740T68_NEG",7.11228405180608,6.87310545640713,7.05718703212849,7.20027964234029,7.11189967038177,7.00594111114781,6.83971297800715,6.88736051381399,6.76838639651531,7.27660333206949,7.03184891361901,6.99791574880968,6.79504069763821,7.20988071462075,6.83359267170275,7.17126130763887
"M740T166_2_NEG",7.05494328783093,6.82678800331378,7.06932320758058,7.33928278945686,7.4448578636418,7.28487644591263,6.88671382481923,7.35614531584997,6.73527671138968,7.39912205283008,7.18486594424904,7.57179872633779,7.42149364584343,7.62904641209543,7.53874909322719,7.31614972299264
"M741T68_NEG",6.55150878361675,6.40465941464395,6.54747471986588,6.61942001413366,6.55529278958232,6.48604322814099,6.33821798596512,6.19983706070997,6.52953198558589,6.80493820012401,6.59958608893841,6.29911672918138,6.19438058757649,6.63600563161386,6.35154197190538,6.60611760581649
"M741T504_1_NEG",6.77997782604709,6.83767705228864,6.79263451638842,6.92863946217286,6.81275170301955,6.79944138636427,6.8482567585936,6.82277162392255,6.81396359099529,6.8368696186024,6.92523663446901,6.82759755455142,6.89481912182794,6.92224775790811,6.9469033127523,6.95543017100904
"M741T459_NEG",6.3579977452875,5.78548948265224,6.09841541274308,6.13427631942821,6.39741138261952,6.19745676313217,6.39699999272152,6.41829403247474,6.50467904394321,6.01985657590157,6.10738772309013,6.00517270514251,6.41510675588022,6.06249980784037,5.8819743088578,6.016951412886
"M741T504_2_NEG",6.60811848955067,6.62231522787967,6.63778419489775,6.81199494112012,6.69325119992574,6.62370018993215,6.77550003558516,6.77390336991938,6.63019878443252,6.60029494728858,6.7810559217968,6.59275486651268,6.7420484732053,6.70681719425207,6.7066901152856,6.68978082470147
"M741T69_NEG",7.44826919317746,6.42205931667578,6.47641372475665,7.2592528139714,7.62609177308816,6.50308499182307,6.735548267995,6.79982144456198,6.78927711979215,6.18752659714984,6.15611171990385,6.84590375069385,6.33929511854324,6.8017320149097,6.79947346114609,7.35803189557667
"M741T166_NEG",6.53434138123933,6.42273045595133,6.60047668573591,6.77815178628684,6.97805522943047,6.4445442542452,6.40896870904728,6.87279422013655,6.08846279025909,6.94142979741885,6.69930678489364,7.17642935929347,6.89955502511852,7.20083615122779,7.1437532574431,6.61273795141821
"M742T504_1_NEG",6.31173236419515,6.32002717517997,6.35618162872882,6.59059300605725,6.3320144494814,6.42585310939076,6.38775768780526,6.54742818629534,6.47276590298408,6.25271168590428,6.60979589628434,6.37563471260485,6.47135038602121,6.40203127542526,6.49443222716712,6.36392970068001
"M742T70_NEG",7.01859345021519,5.94631378690937,6.06625215841353,6.87134827290593,7.13372269591921,6.41909558211052,6.52418663355018,6.22009974906254,6.11615321134372,6.33921109909611,6.4258910954675,6.27408254506804,6.61964034534075,6.50768172355033,6.10025048014281,6.99416060951838
"M743T390_NEG",6.24245781715574,6.27005836914556,6.33548097383703,6.80439688088718,6.2817959687906,6.33275729513653,6.75386362684638,6.77065068399212,6.9539733982817,6.52608944983278,6.70877724329079,6.41867804302368,6.89227459134936,6.31601194774053,6.63348906160456,6.87193291643661
"M743T71_NEG",7.04765317197984,5.94934890563808,6.35778507995933,6.71028705067053,7.32308738717649,6.33926716305146,6.56900893285324,6.46283527145331,6.21886720782796,6.38970889043538,6.39055399213373,6.53814228534799,6.51167124598616,6.52389055258577,6.26452392665591,6.79070922184708
"M743T95_NEG",6.024256596912,6.05057245729001,5.93224509153704,6.34435056154457,7.06382886452344,5.84361597353887,5.88527324557793,6.06968400714627,6.49479864406146,6.08543587057249,6.30739725143933,6.22665700824369,6.46137848562395,6.16145231993228,6.45047580519553,6.10517832521634
"M746T71_NEG",7.1499130419697,6.94573291429481,7.22055846570337,7.6525622920528,7.25355872442864,7.23720555482107,7.10503401103964,7.49561783161226,7.20650699668876,7.34827900873829,7.00873232132051,7.33580712111275,6.96009751845578,7.31595312146179,7.00837690533477,7.26605980593989
"M747T71_NEG",6.65936779131327,6.62233998782084,6.81164791568082,7.10198568125316,6.74706896702106,6.74028161956047,6.56023164337991,7.03043034608125,6.76814147731797,6.89340090032172,6.51360301447327,6.86841675672755,6.48240334938844,6.83217265420159,6.48343203189749,6.808058731315
"M746T132_NEG",6.24888714311465,6.50057126579815,6.40433748696303,6.49378575525093,6.18684612897748,5.98721262039102,6.45129935557912,6.3856884742582,5.98116138352919,5.95729622409865,6.30199471462277,6.03724408756429,6.32960259303066,5.98171490020057,5.82521400774336,6.64713298997032
"M747T96_NEG",6.55987012775318,6.60907895596545,6.46067759769148,6.97453896861469,6.52928157093078,6.45948251054601,6.6317386133301,6.71970276354124,6.94059725483245,6.59266443823313,6.30265544782965,6.38007064589375,6.52788887674718,6.52513803249379,6.31393012009679,6.81562589012402
"M748T71_NEG",6.33810202651294,5.91660939262677,6.15203661995456,6.60003052868823,6.48503648092822,6.37556976363522,6.21746065493495,6.62619094844513,6.39175951914793,6.42337360842755,6.20118761639735,6.37295446268968,6.04154416848871,6.31591333707893,5.98531818733637,6.21730242287354
"M748T95_NEG",6.26979720642962,6.04187549944293,5.91903039936073,6.56109583976368,6.38567469135754,5.98662340404378,6.11342574995664,6.33421467188369,6.48577556866905,6.11256143153657,5.82167759641128,6.0662649591997,6.18156454710522,6.19622931452837,6.09004074296821,6.24527841285732
"M749T97_NEG",7.43052771525481,7.58194151646705,7.3704334854625,7.64166056444078,7.39715647780297,7.49551954384339,7.33247037868206,7.36513791437806,7.43250109514851,7.3831566449314,7.44964084191571,7.31323766980385,7.51068972845885,7.4443139663383,7.19460324207363,7.44401247955734
"M750T97_NEG",6.99161855351895,7.17026989490851,6.95592771876605,7.123314025109,6.9447589126399,7.09284826107735,6.93684684492587,6.98537700270044,6.95474515380458,6.99931037726761,7.07991916431146,6.83921505345798,7.13727840752504,7.00249472845459,6.82999135146323,7.03300989369259
"M751T97_NEG",6.95876345178448,7.12543611374455,6.94439012607447,7.1120648496788,6.85500685083981,7.0439302535026,6.85772509335495,6.87901738099492,6.92172494240318,6.93002836168225,7.00086979137747,6.86134071346568,7.08564126988903,7.03262651673194,6.81118754802891,7.0024223463584
"M752T97_NEG",6.43899047337741,6.69504448443009,6.53016804266673,6.71833370892893,6.45322684368873,6.56940964521529,6.38710636172281,6.45255026662611,6.33413985822429,6.41911509383371,6.55657119569295,6.37160228103386,6.60867036564924,6.426034661715,6.19136707651214,6.5475379606218
