peak.name,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,QC,Size1,Size2,Size3,Size4,Size5,Size6,QC_N,QC1_1,QC1_2,QC2_1,QC2_2,QC3_1,QC3_2,QC4_1,QC4_2,Size_1_1,Size_1_2,Size_1_3,Size_2_1,Size_2_2,Size_2_3,Size_3_1,Size_3_2,Size_3_3,Size_4_1,Size_4_2,Size_5_1,Size_5_2,Size_6_1,Size_6_2
M763T523_2_NEG,763.2468903048507,763.2466721642395,763.2469902486934,522.5259094238281,519.8782958984375,522.9713134765625,4,1,0,1,0,0,2,0,369387.41368750297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1230830.1621796822,NA,NA,NA,NA,NA,753676.5357500007,1119250.232562502,NA,NA
M763T93_NEG,763.3460823460982,763.3445663995776,763.3475982926187,93.30381774902344,92.23594665527344,94.37168884277344,2,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2881604.437424999,7127558.290106767
M763T73_2_NEG,763.3471232993448,763.3471232993448,763.3471232993448,73.3602523803711,73.3602523803711,73.3602523803711,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801952.3114049997,NA
M764T64_NEG,763.5156277203786,763.5136986697386,763.517028238671,64.40350341796875,56.68939910888672,64.63814544677734,5,0,1,0,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2943571.5013984335,NA,NA,NA,NA,NA,NA,NA,NA,1558016.0615824987,NA,4063423.6007661475,4500791.854664583,NA,1922705.3721356231
M764T460_NEG,764.1904710939576,764.1866561466388,764.194262181496,460.05413818359375,454.68707275390625,463.6693115234375,5,1,0,1,0,0,2,0,NA,12960276.931000024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901063.8928034856,NA,NA,NA,NA,NA,NA,747248.678226565,3407124.9257327,NA,NA
M764T185_NEG,764.2292397572512,764.2265437527332,764.2313416731055,185.1595458984375,183.96099853515625,187.48471069335938,11,5,0,2,1,0,2,1,795740.3418654527,1791920.0252552067,456699.02381718653,NA,701653.6267900408,NA,NA,587062.9991964289,NA,NA,NA,NA,732958.7066484377,1352770.7678011374,NA,NA,480622.26052499865,NA,NA,NA,1636558.9435839835,2174534.288689586,NA,1761056.265937501
M764T216_NEG,764.2638678710397,764.2625779881869,764.2644912547374,216.17723083496094,215.9247283935547,216.6080322265625,3,1,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,389793.60704101546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5387892.487766923,5748801.605576167,NA,NA
M764T419_NEG,764.3166557814747,764.3165935391008,764.3167180238485,418.57469177246094,415.8870849609375,421.2622985839844,2,2,0,0,0,0,0,0,NA,4004129.738677894,NA,3081813.9527083365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M764T93_NEG,764.349482105062,764.3490508744584,764.3499133356656,93.30381774902344,92.23594665527344,94.37168884277344,2,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1306489.0856849996,2931703.2367605465
M765T100_NEG,764.5080563799557,764.5065354320199,764.5096775259341,100.04298400878906,98.52781677246094,101.18551635742188,7,0,1,2,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,542522.6145015624,NA,778784.8998027361,775576.7608789066,NA,888376.5434062505,NA,888376.5434062505,NA,728021.4357732428,NA,1096576.7963207997,NA,NA
M765T62_NEG,764.5183151117699,764.5173368152549,764.5192934082849,61.843751263427734,59.28399910888672,64.40350341796875,2,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976896.5062549969,3039806.3405324994,NA,NA
M765T388_NEG,765.2153070925749,765.2137979736589,765.216816211491,387.99322509765625,387.22198486328125,388.76446533203125,2,1,0,1,0,0,0,0,NA,NA,NA,NA,716699.6191562475,NA,NA,NA,NA,NA,NA,NA,NA,NA,1291115.6871757826,NA,NA,NA,NA,NA,NA,NA,NA,NA
M765T186_NEG,765.2246826712603,765.223969256285,765.2269454583668,185.80404663085938,184.72227478027344,188.31488037109375,14,6,2,2,1,0,2,1,849100.1112070326,2137969.0367062506,980907.1633526763,NA,986490.1559778653,NA,1138918.821735793,846621.4550156265,NA,NA,520399.3203750011,782770.9406328124,1026124.126285156,1896286.486712502,NA,NA,846208.409358398,NA,NA,NA,2175013.4819531282,2301566.975419922,NA,3205039.7161104893
M765T217_NEG,765.2651807473953,765.2643310514939,765.2660304432968,216.86366271972656,216.17723083496094,217.5500946044922,2,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2298521.288531249,1645531.980142044,NA,NA
M766T165_NEG,765.5128852263472,765.5123328030718,765.5134708032682,165.1611328125,162.98992919921875,166.98072814941406,5,1,1,1,0,1,0,1,NA,NA,NA,NA,NA,NA,621531.0306718767,NA,NA,1455826.6251281265,NA,NA,539232.2150234373,NA,NA,NA,NA,NA,1140492.3648398472,NA,NA,NA,1287673.3459531225,NA
M766T184_NEG,766.2266732563475,766.2266732563475,766.2266732563475,184.13194274902344,184.13194274902344,184.13194274902344,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597507.6169765607,NA,NA
M766T458_NEG,766.2628027880837,766.2608327008659,766.2644329608977,458.2684631347656,456.6172180175781,458.8927307128906,24,9,3,3,3,2,2,2,6123398.486264699,6290633.466128213,8349066.613288316,3084134.310661053,7403049.145097052,4180886.248943641,6850810.317853909,4897561.534398427,6329030.3668852085,1572335.7468528645,1051521.5083465867,1363268.1734894847,18476686.412848677,16851631.6253724,6237952.905290437,666587.3617375012,2741522.2321942,666587.3617375012,1719907.3302857147,2335317.1543499986,22123571.45974731,39117931.41783984,15463153.359480105,24551407.09406626
M766T426_NEG,766.2633911693805,766.2619407613522,766.2653249536702,426.2174377441406,425.9589538574219,427.5223693847656,5,2,0,2,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,626445.3565109354,639308.1881249977,NA,NA,NA,9243358.914772727,NA,673020.967886717,NA,NA,NA,NA,NA,NA,NA,NA,15065032.92707292
M766T216_NEG,766.2606099316286,766.2598250976157,766.2613947656414,215.90245056152344,215.19686889648438,216.6080322265625,2,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,829844.6569062484,1135246.3867013871,NA,NA
M766T134_NEG,766.3368271869166,766.3349809830119,766.3369789543661,133.57516479492188,132.43325805664062,137.50857543945312,5,0,0,0,2,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440488.5002546866,NA,440488.5002546866,399866.91375000123,NA,796048.7959854912,720049.5555859356,NA,NA
M767T161_NEG,766.5140559221492,766.5129626331764,766.515149211122,161.0680160522461,157.4608917236328,164.67514038085938,2,1,0,0,0,0,0,1,NA,459396.78932812344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457515.91858333163,NA
M767T506_NEG,766.7238166394565,766.7215499143385,766.7243965775843,506.48350524902344,501.7813720703125,506.88067626953125,4,1,1,1,0,0,1,0,NA,NA,325289.7794062512,NA,NA,NA,NA,NA,NA,321709.06401562516,NA,NA,NA,464296.83701171767,NA,NA,NA,NA,NA,NA,NA,534729.4137539095,NA,NA
M767T88_NEG,767.1175164044076,767.1153890227647,767.1187002409716,88.05266571044922,83.5646743774414,91.45027923583984,8,2,2,2,0,1,0,1,885637.5310769107,NA,NA,NA,NA,1079530.5124425348,NA,NA,NA,624439.2956019539,NA,670240.8935303568,412937.7557375006,531193.2944519534,NA,NA,NA,NA,630848.9119627234,NA,NA,NA,NA,575258.3749101565
M767T942_NEG,767.1155381364968,767.1150173012206,767.116058971773,941.6003723144531,941.38671875,941.81402587890625,2,2,0,0,0,0,0,0,NA,3605881.9418540006,NA,1883343.8636718795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M767T389_NEG,767.1847129348846,767.1834023691215,767.1868143655728,389.19952392578125,388.13055419921875,394.3011169433594,23,8,3,3,3,2,2,2,5624633.869273462,NA,7034906.503558596,1233272.7652374946,6250246.997859372,3599826.496992178,7846587.253860655,3450096.6311857644,5912823.690543758,6053637.78382813,3161242.506767361,5340520.386555405,8669079.553248687,7462804.611406256,6725573.86050002,2217867.7928554635,4272635.061918745,2217867.7928554635,6097574.5060547,4812431.612989346,5823827.575939907,8822928.37799481,7305214.197136357,7696628.515899136
M767T102_NEG,767.2220575461665,767.2215591004556,767.2221328045011,102.34841918945312,101.67388916015625,102.97416687011719,4,0,1,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462673.37872500025,NA,NA,NA,NA,744581.8362031253,530556.771562501,744581.8362031253,NA,NA,NA,NA,NA,NA
M767T505_NEG,767.2268266613085,767.2268266613085,767.2268266613085,504.85009765625,504.85009765625,504.85009765625,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,593514.813897657,NA,NA
M767T522_NEG,767.2463501448256,767.2444507365483,767.2481601884233,522.08917236328125,521.0150146484375,525.29693603515625,24,9,3,3,3,2,2,2,43777555.4400233,139360568.92378446,41677639.22026432,27943808.87077771,43062927.41723654,38927170.605336465,42208174.94264957,37249146.93308475,42092124.738236465,41057657.89455126,36178657.40532567,36467502.554998584,43409675.480002135,51363034.383760266,59964256.89539058,33064638.244210325,35073988.3129088,33064638.244210325,33012985.361072894,38053013.46937002,72015737.99380238,78327755.59552759,49197907.8578745,45948074.45589801
M767T458_NEG,767.266435065776,767.2651983339955,767.2681976821917,457.9217224121094,456.37481689453125,460.6109619140625,12,5,0,3,0,0,2,2,1666777.4583678932,NA,1807435.0033443552,NA,1693073.4683027326,NA,1093369.5376499998,NA,911171.4583342652,NA,NA,NA,5093861.354951168,4814751.01361443,1485454.8515625068,NA,NA,NA,NA,NA,6486036.106476556,11267391.712571444,4862894.480316195,7341494.240358805
M767T428_NEG,767.2647562911491,767.2647562911491,767.2647562911491,428.0257263183594,428.0257263183594,428.0257263183594,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4292961.865634388
M767T174_NEG,767.3846109547756,767.384065506635,767.3856712360887,173.8719711303711,172.4047088623047,175.07911682128906,8,2,1,1,2,2,0,0,NA,NA,712204.5109374995,NA,868518.2475265623,NA,NA,NA,NA,NA,1211208.5854548637,NA,1207232.8351757787,NA,NA,858523.9090555566,NA,858523.9090555566,2648557.009843753,2914252.6571610584,NA,NA,NA,NA
M768T95_NEG,767.5327002528195,767.5326488470756,767.5334396260812,94.82616806030273,94.72918701171875,95.237060546875,4,0,1,1,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1046596.9806615235,NA,1309570.6234130866,NA,NA,1074153.6665675216,NA,1074153.6665675216,NA,NA,NA,NA,NA,NA
M768T74_NEG,767.5324618009379,767.5324618009379,767.5324618009379,73.83220672607422,73.83220672607422,73.83220672607422,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293818.13136703084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M768T522_1_NEG,767.7483504341934,767.7465944123851,767.7502318125555,522.24578857421875,521.04339599609375,525.29693603515625,24,9,3,3,3,2,2,2,25879548.546645876,83214776.83169189,27495434.904265568,16294106.20657252,27660531.937500007,23684972.22497647,27507706.38491084,24434438.88575855,26593177.517332558,27305676.284679603,22346761.669205494,24365437.621744186,29034735.37264769,31808730.537675366,35614466.84896138,20206471.69497582,20292495.517281566,20206471.69497582,21549589.094344273,22128458.122933216,42714018.5844786,51243732.36137692,33819100.189695686,28956959.17845648
M768T86_NEG,768.1178042613179,768.1178042613179,768.1178042613179,85.5264892578125,85.5264892578125,85.5264892578125,2,0,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,679939.994415341,NA,679939.994415341,NA,NA,NA,NA,NA,NA
M768T389_NEG,768.1869538273439,768.1847426727109,768.1883640261086,389.16229248046875,387.15625,391.173095703125,13,4,2,2,3,1,0,1,1017546.1538476568,NA,1684464.8556562527,NA,826088.0311249971,NA,NA,NA,1971078.0239791658,1278708.0117586781,NA,1549300.1551979182,1717408.7197604114,809813.6112499994,NA,966446.3400312496,747012.8221111092,966446.3400312496,1144679.4407773514,NA,NA,NA,2136337.78107423,NA
M768T522_2_NEG,768.2498178292217,768.2473930256858,768.250451458151,522.24578857421875,520.9476318359375,524.3343505859375,24,9,3,3,3,2,2,2,11773912.907882802,42678418.060330525,12000120.107770804,8284100.941836786,12444551.965503078,11223433.062562037,11828757.92342521,12008706.419702722,12571201.499313664,11920472.257125014,10526079.126463791,10724077.114698166,12295342.951254966,14801163.758099644,16017584.03900383,9872827.80232245,10337594.71208837,9872827.80232245,9502679.038963387,10463417.877684921,21009344.678738285,23301597.37480938,14401390.569699796,13230733.168530859
M768T457_NEG,768.2680783720053,768.2672865946256,768.2727909036031,457.1661376953125,456.0146484375,457.65399169921875,5,0,0,2,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,968863.8753932287,1060641.3591621101,NA,NA,NA,NA,NA,NA,1673835.4153593753,NA,624195.4274330355,1470511.5277355765
M768T123_NEG,768.3076925410774,768.3076925410774,768.3076925410774,123.06399536132812,123.06399536132812,123.06399536132812,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527261.9013750001,NA
M768T173_NEG,768.388921877157,768.3873158267088,768.3901600002781,172.85728454589844,171.0518035888672,175.68826293945312,4,1,0,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,358105.61459999834,NA,NA,NA,338870.15707500116,NA,NA,NA,NA,NA,1281303.8024635434,969974.711648436,NA,NA,NA,NA
M769T94_NEG,768.5353525872611,768.5353525872611,768.5353525872611,94.20963287353516,94.20963287353516,94.20963287353516,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465317.8467414061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M769T522_1_NEG,768.7520043262382,768.7503876819118,768.7531488851214,522.24578857421875,520.90948486328125,525.29693603515625,24,9,3,3,3,2,2,2,3688250.577692318,13424801.04327398,3530139.284630881,2881084.4837724483,4037708.89426897,2855863.4927379834,3502807.885080073,3025740.8284593783,3790469.719607706,3804380.1107135424,3641672.5861523356,2796444.900759922,4040749.771692298,3942371.5816941843,5110534.984656265,2807476.478313612,3242542.7889637058,2807476.478313612,2938752.6829846543,2864464.003982625,6612026.765820312,7781311.1581953,4506155.304986999,4157809.0268797106
M769T522_2_NEG,769.2507447928538,769.2484629461533,769.2534219040908,521.870849609375,520.8170166015625,524.0228271484375,18,5,3,3,1,2,2,2,568695.6171735498,3241363.855319013,1087878.521160937,NA,1037145.0318686061,637297.781396486,NA,NA,NA,1052065.776666674,703879.7799525611,738743.9443870196,692866.2018805767,642296.1947864556,1195594.8723828073,NA,493361.8083649527,NA,923595.8208272527,823297.6033300753,1921750.0762955642,1783356.8979140546,962208.5659017873,807831.0760253919
M770T69_NEG,769.5026588740385,769.5014728378586,769.5038449102184,68.50543594360352,66.07434844970703,70.9365234375,2,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744227.0719931235,NA,NA,NA,NA,NA,1116039.7116193746,NA,NA,NA
M770T456_NEG,770.2579262772645,770.2564978941299,770.2589245435744,455.99078369140625,454.0608825683594,458.8927307128906,11,7,0,3,0,0,1,0,493926.8921555968,NA,NA,1327267.6460244083,1025280.9685878921,1580912.2884481535,1368808.9731818133,1080617.476096352,1504772.0419531262,NA,NA,NA,1266054.2027343728,2728256.4663640144,1509934.9090937506,NA,NA,NA,NA,NA,752311.1912968765,NA,NA,NA
M770T430_NEG,770.2585615164202,770.2561956732688,770.2595558042651,429.6553497314453,427.6678771972656,436.6214599609375,6,3,0,0,1,0,1,1,NA,5018866.660090918,NA,1786447.4791766875,NA,NA,756744.3312851586,NA,NA,NA,NA,NA,NA,NA,NA,NA,1512019.0314086543,NA,NA,NA,887408.4533116336,NA,568504.1538656253,NA
M770T71_NEG,770.4988706025838,770.4983898620046,770.5004166999713,70.9099349975586,69.49790954589844,70.9451,4,0,1,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1497294.5091895831,NA,NA,NA,NA,990319.0936763685,NA,NA,908504.3772562504,NA,1066961.5461822937,NA,NA
M770T135_NEG,770.4966164817309,770.4951437963864,770.4986977992388,134.730224609375,131.7180938720703,135.4119110107422,3,0,0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,826495.7381699216,806182.9982916671,NA,415192.93692500045
M771T95_NEG,770.5010004843466,770.5010004843466,770.5010004843466,95.277,95.277,95.277,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449581.2030140621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M771T523_NEG,771.229464478098,771.2278277866016,771.230685807595,522.9139709472656,521.04339599609375,527.26739501953125,22,8,3,3,3,2,2,1,5225023.073541001,NA,4821874.426951974,715818.0990488239,5949428.525419145,3705577.796724763,5305212.385278113,4941545.269949008,4913272.566517319,3443012.1951249926,3798162.98502766,4416840.72412451,4221171.630792719,4155931.184403407,4115968.848194257,2972187.2481818097,3406802.4689613874,2972187.2481818097,3794205.2820289535,5393448.949555834,10335866.346544964,10120024.462968713,NA,3420810.8594238334
M771T130_NEG,771.3718127039367,771.3718127039367,771.3718127039367,129.68716430664062,129.68716430664062,129.68716430664062,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685084.5369062492,NA,NA,NA,NA
M772T523_1_NEG,771.7305012090733,771.7286973718847,771.7325613280158,522.9340036621094,521.04339599609375,523.9219970703125,22,7,3,3,3,2,2,2,2909914.5379987857,NA,2384468.777423159,NA,3260493.3807230056,2336103.7429945935,3203731.7558437428,2497767.8698317464,2912971.050463545,2208092.3356520548,2549514.960861616,2044633.9135234372,2565081.264196437,3243872.9534116453,2272662.1542167957,2016940.5145084178,1949817.1677728463,2016940.5145084178,2088879.7682343787,3631981.954779055,6564795.508041531,5330137.284861781,2599935.74291602,2271046.5143054146
M772T461_NEG,772.2128657049584,772.2121624032794,772.2135690066374,460.86329650878906,460.6105651855469,461.11602783203125,2,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1703394.809972229,4233297.502274415,NA,NA
M772T523_2_NEG,772.2311779679407,772.2283163527926,772.2334707409115,522.8208923339844,521.3919677734375,524.0250244140625,16,7,3,1,1,2,2,0,1106111.085539058,NA,714276.3562366053,NA,1734933.9502949242,996731.5584752611,991753.7152410083,1248547.1806139394,1105400.6694218763,486799.75644374755,1110317.3679125006,1121912.839900576,NA,NA,948097.7812628864,NA,686741.5062509729,NA,921304.5931421855,1946984.8683945306,2647631.0314401104,2433577.652482573,NA,NA
M772T246_NEG,772.2903935955993,772.2892913814727,772.2914958097259,246.4615249633789,245.4728240966797,247.45022583007812,2,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1319826.7561576702,1786040.5865611979,NA,NA
M773T96_NEG,772.5588065950215,772.5568745926779,772.5597383554746,95.691680908203125,89.76302337646484,97.353363037109375,24,9,3,3,3,2,2,2,8059241.187748063,5671157.732180772,6395541.347904098,818068.8674580079,8388246.163136414,6500070.415621413,7996088.143035753,7043000.270658983,8223772.12481681,12592479.584875423,11019454.205674998,11635283.497208703,17361615.039112497,9450680.220793528,10572223.333857222,11910888.11687692,11696714.857884377,11910888.11687692,8496129.400859112,13196600.240087686,16380600.734406749,11786912.572299382,6772255.358031812,10176326.559061661
M773T75_NEG,772.5583738985986,772.5570049436835,772.5592580463566,74.75333404541016,57.15859910888672,76.22545623779297,13,3,2,2,0,2,2,2,NA,3777687.0936394245,NA,1156891.485875346,NA,NA,NA,4018609.4098624983,NA,7438912.769210292,NA,6243257.145762947,NA,5001284.099607032,5827684.743464781,NA,NA,NA,5919452.349090907,7358834.535539061,10349317.15861431,8512440.24494706,5467139.470267821,6163818.311705885
M773T460_NEG,772.7144078324148,772.714348649265,772.7144670155647,460.35401916503906,460.09747314453125,460.6105651855469,2,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032588.9615833374,2186116.045749999,NA,NA
M773T376_NEG,772.8059770244836,772.80523672168,772.8067173272872,376.187255859375,376.17486572265625,376.19964599609375,2,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447447.29564687866,1007520.5925434013,NA,NA
M773T523_NEG,773.2118704592808,773.2105574826113,773.2144301997628,522.900634765625,521.8502197265625,526.30194091796875,24,9,3,3,3,2,2,2,55042079.26857283,2932564.1341810985,69941669.58142947,2046751.8970618935,74971253.3056958,19647358.809194397,73624982.18338254,35426000.3666142,65178325.88020832,66694726.85202791,44230439.17535187,52323726.94783704,89589456.26892635,91488677.16514947,88250540.41195136,21135551.669574056,27213190.640786495,21135551.669574056,31667796.879511766,40620102.570048,70440158.1926705,83019672.20270623,97031714.13779874,88856599.97403178
M773T345_NEG,773.2957070318089,773.2939684368972,773.2965921264774,345.432,343.4492492675781,354.1664123535156,17,8,2,1,1,1,2,2,769903.8838980029,9077723.126536474,NA,1222206.348029297,571006.5703880186,1387427.3768653816,389938.2944401065,1172543.0007539005,542392.3975687515,716236.0556164747,NA,771956.6696632804,NA,494830.6265340416,NA,NA,662814.5407523472,NA,1790368.7850666502,NA,2750142.710898433,2991194.4807921,801257.8721995191,694852.1435100475
